peserta_id,gelombang_nama,pekerjaan_ayah,skor_pekerjaan_ayah,penghasilan_ayah,skor_penghasilan_ayah,pendidikan_ayah,status_hidup_ayah,pekerjaan_ibu,skor_pekerjaan_ibu,penghasilan_ibu,skor_penghasilan_ibu,pendidikan_ibu,status_hidup_ibu,jumlah_tanggungan_ortu,jenis_ukt,nilai_ukt
2674,SNBP,Mandiri Profesi Swasta,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,3,2000000
2619,SNBP,Petani Lahan Sewa,12,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,4,6,3750000
1612,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,2,4,2750000
2242,SNBP,Staff Karyawan Swasta,8,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D3/Sederajat,Hidup,1,5,3250000
1987,SNBP,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,3,5,3250000
1925,SNBP,Petani dan Nelayan Pemilik Lahan,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMP/Sederajad,Hidup,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,SMP/Sederajad,Hidup,2,4,2750000
1973,SNBP,Wiraswasta Warung Rumahan,12,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,4,2750000
2851,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,SMA/Sederajad,Meninggal,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,2,2,1000000
1659,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,SMP/Sederajad,Meninggal,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,3,2,1000000
2520,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,4,2750000
2761,SNBP,Mandiri Profesi Swasta,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,4,2750000
1995,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,S1/Sarjana,Meninggal,Petani dan Nelayan Pemilik Lahan,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,1,2,1000000
2867,SNBP,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,2,5,3250000
2750,SNBP,Mandiri Profesi Swasta,1,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,5,4,2750000
2328,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,2,4,2750000
2515,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,S1/Sarjana,Hidup,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,2,7,4000000
2237,SNBP,Mandiri Profesi Swasta,1,"Rp. 500.000,- sd Rp. 1.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,6,4,2750000
2965,SNBP,Petani dan Nelayan Pemilik Lahan,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,2,5,3250000
1745,SNBP,Mandiri Profesi Swasta,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S2/Megister,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,3,7,4000000
2632,SNBP,Mandiri Profesi Swasta,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,2,5,3250000
1985,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S2/Megister,Hidup,2,7,4000000
2595,SNBP,Mandiri Profesi Swasta,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,5,4,2750000
2314,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,SMA/Sederajad,Meninggal,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,3,4,2750000
2725,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,3,5,3250000
2912,SNBP,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,2,5,3250000
1971,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,1,4,2750000
2686,SNBP,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,6,3750000
1867,SNBP,Mandiri Profesi Swasta,1,"Tp. 7.000.000, -sd Rp. 10.0000.000,-",6,D4/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,7,4000000
2604,SNBP,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,3,4,2750000
1601,SNBP,Petani Lahan Sewa,12,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Petani Lahan Sewa,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,2,4,2750000
2681,SNBP,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,Lainya,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,Lainya,Hidup,2,5,3250000
2812,SNBP,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,2,4,2750000
1607,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,3,5,3250000
2648,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,1,4,2750000
1811,SNBP,Staff Karyawan Swasta,8,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,1,4,2750000
1616,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,1,5,3250000
2135,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,1,5,3250000
1757,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,1,4,2750000
2909,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,1,4,2750000
2806,SNBP,Pensiun Hidup,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,4,5,3250000
2256,SNBP,TNI/POLRI Bintara Tinggi,5,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
1933,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,1,4,2750000
2700,SNBP,Petani Lahan Sewa,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,2,5,3250000
2904,SNBP,Petani Lahan Sewa,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,2,4,2750000
2891,SNBP,Pensiun Hidup,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,4,2750000
2228,SNBP,Pensiun Hidup,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
1937,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,4,2750000
2160,SNBP,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,3,1,500000
2925,SNBP,Pensiun Hidup,8,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,1,4,2750000
2393,SNBP,Pensiun Hidup,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D2/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,2,4,2750000
2504,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,4,2750000
2281,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
2662,SNBP,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S2/Megister,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,1,6,3750000
1776,SNBP,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
2339,SNBP,TNI/POLRI Bintara Tinggi,5,"Rp. 5.000.000,- sd Rp. 7.000.000,-",7,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,3,7,4000000
2213,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,SMA/Sederajad,Meninggal,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,1,3,2000000
1727,SNBP,Mandiri Profesi Swasta,1,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,1,5,3250000
2639,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMP/Sederajad,Hidup,2,4,2750000
1772,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,1,4,2750000
1734,SNBP,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,3,6,3750000
2702,SNBP,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SMA/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,2,4,2750000
1705,SNBP,Petani Lahan Sewa,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SMP/Sederajad,Hidup,3,4,2750000
2354,SNBP,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,Petani Lahan Sewa,12,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,3,5,3250000
2708,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
1940,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
2715,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,3,5,3250000
2936,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,4,2750000
1875,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
1611,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,3,5,3250000
2782,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,4,2750000
2896,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,4,2750000
2671,SNBP,TNI/POLRI Bintara Tinggi,5,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,D3/Sederajat,Hidup,2,7,4000000
1835,SNBP,Pengelola Toko,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,D3/Sederajat,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D2/Sederajat,Hidup,3,7,4000000
2584,SNBP,Mandiri Profesi Swasta,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,D3/Sederajat,Hidup,3,5,3250000
2563,SNBP,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,Petani Lahan Sewa,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,3,4,2750000
1866,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Meninggal,2,4,2750000
2758,SNBP,Staff Karyawan Swasta,8,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,4,2750000
2315,SNBP,Mandiri Profesi Swasta,1,"Tp. 7.000.000, -sd Rp. 10.0000.000,-",6,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,7,4000000
3001,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SD/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,0,2,SMP/Sederajad,Hidup,3,5,3250000
2384,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,3,4,2750000
1976,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,2,4,2750000
2685,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
2425,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,2,4,2750000
2554,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,1,4,2750000
2559,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
2888,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,4,2750000
2195,SNBP,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,2,5,3250000
2146,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMP/Sederajad,Hidup,4,4,2750000
3009,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,4,2750000
1901,SNBP,Staff Karyawan Swasta,8,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SD/Sederajad,Hidup,4,5,3250000
2130,SNBP,Staff Karyawan Swasta,8,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
2542,SNBP,TNI/POLRI Bintara Tinggi,5,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Hidup,PNS Koordinator/Staf,6,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,SMA/Sederajad,Meninggal,2,5,3250000
1860,SNBP,TNI/POLRI Perwira Menengah,2,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMA/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,3,5,3250000
2544,SNBP,Mandiri Profesi Swasta,1,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Tidak Bekerja krn Sudah Tua/Sakit,18,"Rp. 3.000.000,- sd Rp. 4.000.000,-",9,S1/Sarjana,Hidup,2,4,2750000
2978,SNBP,Mandiri Profesi Swasta,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,SMP/Sederajad,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,SMA/Sederajad,Hidup,4,5,3250000
2518,SNBP,Mandiri Profesi Swasta,1,"Rp. 4.000.000,- sd Rp. 5.000.000,-",8,S1/Sarjana,Hidup,Tidak Bekerja (PHK/Keluar dari Pekerjaan/RumahTangga),16,0,2,S1/Sarjana,Hidup,4,5,3250000
2469,SNBP,Meninggal tidak mempunyai pensiunan,20,0,2,D3/Sederajat,Meninggal,PNS Koordinator/Staf,6,"Rp. 2.000.000,- sd Rp. 3.000.000,-",1,D3/Sederajat,Hidup,3,5,3250000
1618,SNBP,Tidak Bekerja krn Sudah Tua/Sakit,18,0,2,SMA/Sederajad,Hidup,Wiraswasta Pedagang Pasar/ Kaki Lima,10,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,1,4,2750000
1894,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMP/Sederajad,Hidup,2,3,2000000
2492,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,2,5,3250000
2490,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SD/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"< Rp. 500.000,-",2,SD/Sederajad,Hidup,1,5,3250000
1747,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMA/Sederajad,Hidup,Buruh Tani/Nelayan/Tukang,14,"Rp. 1.000.000,- sd Rp. 2.000.000,-",1,SMP/Sederajad,Hidup,2,4,2750000
2534,SNBP,Buruh Tani/Nelayan/Tukang,14,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,Wiraswasta Warung Rumahan,12,"Rp. 500.000,- sd Rp. 1.000.000,-",1,SMA/Sederajad,Hidup,4,4,2750000
