peserta_id,gelombang_nama,pekerjaan_ayah,skor_pekerjaan_ayah,penghasilan_ayah,skor_penghasilan_ayah,pendidikan_ayah,status_hidup_ayah,pekerjaan_ibu,skor_pekerjaan_ibu,penghasilan_ibu,skor_penghasilan_ibu,pendidikan_ibu,status_hidup_ibu,jumlah_tanggungan_ortu,jenis_ukt,nilai_ukt
398,SNBP,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
400,SNBP,BUMN,4,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
401,SNBP,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
402,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
403,SNBP,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
405,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
406,SNBP,PNS,5,5.000.001 - 7.500.000,1,,hidup,PNS,5,5.000.001 - 7.500.000,1,,hidup,5,5,3250000
407,SNBP,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
408,SNBP,PNS,5,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
409,SNBP,SWASTA,3,500.000 atau kurang,1,,hidup,PNS,5,2.000.001 - 2.500.000,5,,hidup,,4,2750000
411,SNBP,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,3,2000000
412,SNBP,TANI,2,1.000.001 - 1.500.000,3,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,3,2000000
413,SNBP,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,5,3250000
415,SNBP,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
416,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,2,1000000
417,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,3,2000000
419,SNBP,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
421,SNBP,NELAYAN,1,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,1,3,2000000
422,SNBP,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
423,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
426,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
427,SNBP,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,3,2000000
428,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,meninggal,2,3,2000000
429,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TANI,2,0,0,,hidup,1,3,2000000
431,SNBP,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,1,500000
433,SNBP,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
434,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,0,0,,hidup,3,4,2750000
435,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
437,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
438,SNBP,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,3,4,2750000
442,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,5,4,2750000
443,SNBP,TANI,2,1.000.001 - 1.500.000,3,,hidup,TANI,2,2.500.001 - 3.000.000,6,,hidup,3,2,1000000
444,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,4,4,2750000
445,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
446,SNBP,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
447,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,5,4,2750000
450,SNBP,TIDAK ADA,0,0,0,,hidup,BURUH,1,1.000.001 - 1.500.000,3,,hidup,2,2,1000000
451,SNBP,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
454,SNBP,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
455,SNBP,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
457,SNBP,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,500.000 atau kurang,1,,hidup,1,4,2750000
458,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
459,SNBP,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
461,SNBP,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,3,2000000
462,SNBP,WIRASWASTA,2,10.000.001 - 15.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
465,SNBP,,1,0,0,,meninggal,TIDAK ADA,0,0,0,,hidup,1,3,2000000
470,SNBP,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
472,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
474,SNBP,PENSIUNAN,4,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,1,5,3250000
477,SNBP,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
478,SNBP,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,,1,0,0,,meninggal,2,3,2000000
480,SNBP,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,3,2000000
481,SNBP,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
485,SNBP,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
486,SNBP,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
490,SNBP,TIDAK ADA,0,0,0,,meninggal,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,4,3,2000000
491,SNBP,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,BURUH,1,1.000.001 - 1.500.000,3,,hidup,2,3,2000000
492,SNBP,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
493,SNBP,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,2,1000000
494,SNBP,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,3,2000000
495,SNBP,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
496,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
497,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
501,SNBP,PENSIUNAN,4,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,1,4,2750000
502,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,4,3,2000000
503,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,3,2000000
504,SNBP,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
505,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
506,SNBP,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
507,SNBP,TIDAK ADA,0,0,0,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,2,4,2750000
508,SNBP,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,PENSIUNAN,4,500.001 - 1.000.000,2,,hidup,1,4,2750000
509,SNBP,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,5,4,2750000
511,SNBP,SWASTA,3,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
512,SNBP,PNS,5,3.000.001 - 4.000.000,7,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,6,3750000
513,SNBP,PENSIUNAN,4,1.500.001 - 2.000.000,4,,meninggal,TIDAK ADA,0,0,0,,hidup,2,3,2000000
514,SNBP,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
516,SNBP,NELAYAN,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
519,SNBP,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,BUMN,4,4.000.001 - 5.000.000,8,,hidup,3,7,4000000
526,SNBP,TIDAK ADA,0,500.000 atau kurang,1,,hidup,BUMN,4,3.000.001 - 4.000.000,7,,hidup,2,4,2750000
529,SNBP,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,2,7,4000000
530,SNBP,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
531,SNBP,TANI,2,1.500.001 - 2.000.000,4,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,2,4,2750000
533,SNBP,WIRASWASTA,2,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,5,5,3250000
534,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,4,2750000
535,SNBP,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
539,SNBP,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
541,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,4,4,2750000
542,SNBP,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
543,SNBP,SWASTA,3,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
544,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.001 - 1.000.000,2,,hidup,3,4,2750000
545,SNBP,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
546,SNBP,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,0,0,,hidup,1,1,500000
547,SNBP,PENSIUNAN,4,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,1,500000
548,SNBP,BURUH,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
549,SNBP,PNS,5,3.000.001 - 4.000.000,7,,hidup,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,2,6,3750000
550,SNBP,TIDAK ADA,0,0,0,,meninggal,PNS,5,3.000.001 - 4.000.000,7,,hidup,1,4,2750000
551,SNBP,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,meninggal,3,4,2750000
553,SNBP,,1,0,0,,,BURUH,1,500.001 - 1.000.000,2,,hidup,2,1,500000
554,SNBP,WIRASWASTA,2,0,0,,meninggal,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,3,1,500000
556,SNBP,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
558,SNBP,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,PNS,5,2.000.001 - 2.500.000,5,,hidup,2,6,3750000
559,SNBP,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,1,5,3250000
560,SNBP,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
561,SNBP,TIDAK ADA,0,0,0,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,1,500000
563,SNBP,BURUH,1,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
564,SNBP,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
567,SNBP,SWASTA,3,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
568,SNBP,PNS,5,5.000.001 - 7.500.000,1,,hidup,PNS,5,2.000.001 - 2.500.000,5,,hidup,3,7,4000000
569,SNBP,PNS,5,2.500.001 - 3.000.000,6,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,3,1,500000
570,SNBP,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,5,3250000
571,SNBP,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,1,500000
572,SNBP,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
573,SNBP,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
575,SNBP,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,meninggal,2,4,2750000
577,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
578,SM-KPN 1,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,5,3250000
580,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
586,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,1,2,1000000
587,SM-KPN 1,TANI,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,1,4,2750000
589,SM-KPN 1,WIRASWASTA,2,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,2.500.001 - 3.000.000,6,,hidup,1,5,3250000
590,SM-KPN 1,BURUH,1,10.000.001 - 15.000.000,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,7,4000000
591,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,5,3250000
592,SM-KPN 1,BURUH,1,500.000 atau kurang,1,,hidup,SWASTA,3,500.000 atau kurang,1,,hidup,1,2,1000000
593,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,1,5,3250000
594,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,1,4,2750000
595,SM-KPN 1,SWASTA,3,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
596,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
602,SM-KPN 1,PENSIUNAN,4,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,4,2750000
603,SM-KPN 1,TANI,2,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
604,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
609,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
611,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
612,SM-KPN 1,PNS,5,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
613,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,3,2000000
614,SM-KPN 1,PNS,5,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,4,6,3750000
615,SM-KPN 1,BURUH,1,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,4,2,1000000
616,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
618,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1,3,2000000
622,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,BURUH,1,500.001 - 1.000.000,2,,hidup,4,2,1000000
623,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
624,SM-KPN 1,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
625,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
628,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,4,5,3250000
629,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,2,5,3250000
630,SM-KPN 1,NELAYAN,1,500.000 atau kurang,1,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
631,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
634,SM-KPN 1,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,WIRASWASTA,2,2.000.001 - 2.500.000,5,,hidup,2,3,2000000
637,SM-KPN 1,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,5,4,2750000
638,SM-KPN 1,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,PNS,5,3.000.001 - 4.000.000,7,,hidup,1,5,3250000
639,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,4,2750000
640,SM-KPN 1,BURUH,1,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
643,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,3,2000000
644,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,meninggal,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,2,4,2750000
646,SM-KPN 1,TIDAK ADA,0,0,0,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
647,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,0,0,,hidup,2,3,2000000
649,SM-KPN 1,NELAYAN,1,500.000 atau kurang,1,,hidup,NELAYAN,1,500.000 atau kurang,1,,hidup,1,3,2000000
651,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
652,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,1.000.001 - 1.500.000,3,,hidup,2,3,2000000
654,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,5,3250000
655,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,,5,3250000
656,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
657,SM-KPN 1,WIRASWASTA,2,3.000.001 - 4.000.000,7,,hidup,SWASTA,3,2.500.001 - 3.000.000,6,,hidup,2,6,3750000
659,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,4,2750000
662,SM-KPN 1,PNS,5,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,2,5,3250000
666,SM-KPN 1,PNS,5,5.000.001 - 7.500.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
667,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,2,4,2750000
668,SM-KPN 1,PENSIUNAN,4,2.000.001 - 2.500.000,5,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,3,5,3250000
672,SM-KPN 1,WIRASWASTA,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,2,3,2000000
675,SM-KPN 1,BURUH,1,500.001 - 1.000.000,2,,hidup,BURUH,1,500.001 - 1.000.000,2,,hidup,5,4,2750000
676,SM-KPN 1,TANI,2,2.000.001 - 2.500.000,5,,hidup,SWASTA,3,500.001 - 1.000.000,2,,hidup,5,2,1000000
677,SM-KPN 1,SWASTA,3,10.000.001 - 15.000.000,1,,hidup,TIDAK ADA,0,0,0,,hidup,3,7,4000000
678,SM-KPN 1,PENSIUNAN,4,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,2,4,2750000
682,SM-KPN 1,BURUH,1,500.000 atau kurang,1,,hidup,PNS,5,3.000.001 - 4.000.000,7,,hidup,2,3,2000000
684,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,1,500000
685,SM-KPN 1,NELAYAN,1,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,2,1000000
687,SM-KPN 1,TANI,2,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,2,5,3250000
688,SM-KPN 1,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,4,4,2750000
689,SM-KPN 1,PNS,5,4.000.001 - 5.000.000,8,,hidup,TIDAK ADA,0,0,0,,hidup,3,6,3750000
693,SM-KPN 1,TNI,5,3.000.001 - 4.000.000,7,,hidup,SWASTA,3,1.500.001 - 2.000.000,4,,hidup,2,5,3250000
695,SM-KPN 1,WIRASWASTA,2,0,0,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
696,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,1,1,500000
698,SM-KPN 1,PNS,5,1.500.001 - 2.000.000,4,,hidup,PNS,5,1.500.001 - 2.000.000,4,,hidup,,5,3250000
699,SM-KPN 1,BURUH,1,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
701,SM-KPN 1,PENSIUNAN,4,3.000.001 - 4.000.000,7,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,1500000,4,2750000
703,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TANI,2,500.000 atau kurang,1,,hidup,5,3,2000000
707,SM-KPN 1,TIDAK ADA,0,0,0,,meninggal,TIDAK ADA,0,500.001 - 1.000.000,2,,hidup,2,1,500000
709,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,4,2750000
710,SM-KPN 1,PENSIUNAN,4,500.001 - 1.000.000,2,,hidup,PNS,5,4.000.001 - 5.000.000,8,,hidup,4,5,3250000
713,SM-KPN 1,WIRASWASTA,2,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
714,SM-KPN 1,WIRASWASTA,2,2.500.001 - 3.000.000,6,,hidup,TIDAK ADA,0,0,0,,hidup,4,3,2000000
715,SM-KPN 1,SWASTA,3,2.000.001 - 2.500.000,5,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
720,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,3,3,2000000
721,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,2,3,2000000
723,SM-KPN 1,BUMN,4,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,3,2,1000000
724,SM-KPN 1,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,3,5,3250000
725,SM-KPN 1,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,WIRASWASTA,2,1.500.001 - 2.000.000,4,,hidup,2,4,2750000
727,SM-KPN 1,BURUH,1,1.000.001 - 1.500.000,3,,hidup,TIDAK ADA,0,0,0,,hidup,5,3,2000000
728,SM-KPN 1,TANI,2,1.000.001 - 1.500.000,3,,hidup,SWASTA,3,1.000.001 - 1.500.000,3,,hidup,2,3,2000000
731,SM-KPN 1,TANI,2,500.000 atau kurang,1,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
732,SM-KPN 1,TANI,2,1.500.001 - 2.000.000,4,,hidup,TIDAK ADA,0,0,0,,hidup,1,3,2000000
735,SM-KPN 1,PENSIUNAN,4,500.001 - 1.000.000,2,,meninggal,TIDAK ADA,0,0,0,,hidup,2,4,2750000
736,SM-KPN 1,WIRASWASTA,2,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,0,0,,hidup,3,3,2000000
737,SM-KPN 1,SWASTA,3,500.001 - 1.000.000,2,,hidup,TIDAK ADA,0,500.000 atau kurang,1,,hidup,6,5,3250000
740,SM-KPN 1,TANI,2,500.001 - 1.000.000,2,,hidup,TANI,2,500.000 atau kurang,1,,hidup,3,3,2000000
